Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition_Probability,Risk_Level
36,1467,11,2,2,92,3,3,4,0,14,3,3,1,10,6,3,9,7,2,8,8,176,55.32954545454545,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.11326777491482672,Low Risk
36,922,3,2,1,39,3,1,4,5,22,4,1,1,7,2,3,1,0,0,0,8,176,16.107954545454547,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3881064599207788,Medium Risk
43,394,26,2,3,92,3,4,4,1,12,3,4,2,25,3,4,25,12,4,12,10,220,77.08636363636364,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.16017991417770833,Low Risk
30,1312,23,3,1,96,1,1,3,1,25,4,3,3,10,2,2,10,7,0,9,8,176,14.846590909090908,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.11308157620626558,Low Risk
33,750,22,2,3,95,3,2,2,0,13,3,1,1,8,2,4,7,7,0,7,8,176,34.92045454545455,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.07011435110265092,Low Risk
56,441,14,4,2,72,3,1,2,9,18,3,1,3,7,2,3,5,4,4,3,10,220,22.55909090909091,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7244939696429438,High Risk
51,684,6,3,1,51,3,5,3,7,13,3,3,0,23,5,3,20,18,15,15,8,176,111.0056818181818,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.10403066201121353,Low Risk
31,249,6,4,2,76,1,2,3,4,18,3,2,0,12,3,2,7,7,7,7,10,220,28.05454545454545,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.9127670054602675,High Risk
26,841,6,3,3,46,2,1,2,1,19,3,3,0,5,3,2,5,4,4,3,8,176,13.454545454545457,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.11989147134631473,Low Risk
58,147,23,4,4,94,3,3,4,1,12,3,4,1,40,3,2,40,10,15,6,8,176,58.59090909090909,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.04809398453680585,Low Risk
19,528,22,1,4,50,3,1,3,1,19,3,4,0,0,2,2,0,0,0,0,10,220,7.613636363636363,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.9686730025580405,High Risk
22,594,2,1,3,100,3,1,4,0,14,3,3,1,3,2,3,2,1,2,1,8,176,14.335227272727272,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,0.4127368779078421,Medium Risk
49,470,20,4,3,96,3,2,1,1,14,3,3,0,16,2,2,15,11,5,11,8,176,37.3125,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.07276493430216995,Low Risk
43,957,28,3,2,72,4,1,3,4,12,3,4,0,18,2,3,3,2,1,2,8,176,26.926136363636363,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2221563274628185,Low Risk
50,809,12,3,3,77,3,3,4,4,11,3,4,0,16,3,3,2,2,2,1,8,176,52.31818181818182,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.40625692917168893,Medium Risk
31,542,20,3,2,71,1,2,3,3,11,3,3,1,4,2,3,2,2,2,2,10,220,20.722727272727276,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9376020345322603,High Risk
41,802,9,1,3,96,3,3,3,3,13,3,3,1,12,2,3,9,7,0,7,10,220,37.22272727272728,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.30531369698409594,Medium Risk
26,1355,25,1,3,61,3,1,3,1,23,4,4,1,8,3,3,8,7,5,7,8,176,16.71590909090909,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.07658222017648092,Low Risk
36,216,6,2,2,84,3,2,2,6,20,4,4,2,7,0,3,3,2,0,1,8,176,28.07386363636364,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.25502731194646827,Low Risk
51,1150,8,4,1,53,1,3,4,2,15,3,4,0,18,2,3,4,2,0,3,8,176,60.51136363636363,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.27536744819086045,Low Risk
39,1329,4,4,4,47,2,2,3,4,14,3,3,1,17,1,4,15,11,5,9,8,176,33.53409090909091,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.03829860486010419,Low Risk
25,959,28,3,1,41,2,2,3,2,18,3,4,0,6,3,3,2,2,2,2,8,176,49.08522727272727,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.6627323247373715,High Risk
30,1240,9,3,3,48,3,2,4,0,19,3,4,0,12,2,1,11,9,4,7,10,220,28.85,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,0.5844608842332827,Medium Risk
32,1033,9,3,1,41,3,1,1,7,22,4,1,0,10,2,4,5,4,0,4,8,176,23.863636363636363,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7984864169197731,High Risk
45,1316,29,3,3,83,3,1,4,5,13,3,2,0,9,2,2,6,5,0,3,8,176,19.613636363636363,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.28384416497773035,Low Risk
38,364,3,5,4,32,3,2,3,3,20,4,2,0,19,2,3,3,2,2,2,10,220,19.62272727272727,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,0.5800280281280039,Medium Risk
30,438,18,3,1,75,3,1,3,1,14,3,3,0,5,4,2,5,4,0,4,8,176,14.954545454545457,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3315479460665216,Medium Risk
32,689,9,2,4,35,1,2,4,0,17,3,4,3,9,2,4,8,7,0,7,8,176,26.522727272727277,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.033408967208957835,Low Risk
30,201,5,3,4,84,3,1,1,5,14,3,4,1,8,3,3,3,2,2,2,8,176,18.204545454545453,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.17958473046605783,Low Risk
30,1427,2,1,2,35,2,1,4,0,13,3,4,0,6,3,3,5,3,1,2,8,176,15.454545454545457,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.34490534976949055,Medium Risk
41,857,10,3,4,91,2,4,1,4,13,3,2,1,21,2,2,7,6,7,7,8,176,97.6193181818182,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.31919494157097494,Medium Risk
41,933,9,4,3,94,3,1,1,2,21,4,4,1,7,2,3,5,0,1,4,8,176,12.715909090909092,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.28659236404460614,Low Risk
19,1181,3,1,2,79,3,1,2,1,14,3,4,0,1,3,3,1,0,0,0,8,176,8.426136363636363,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.6020226403344854,High Risk
40,1395,26,3,2,54,3,2,2,1,11,3,1,1,20,2,3,20,7,2,13,8,176,31.84659090909091,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10017218441152478,Low Risk
35,662,1,5,3,94,3,3,2,1,13,3,1,2,10,3,3,10,8,0,6,8,176,41.44886363636363,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.17597659646627684,Low Risk
53,1436,6,2,2,34,3,2,3,2,20,4,4,1,13,3,1,7,7,4,5,10,220,10.481818181818182,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,0.7791267949016858,High Risk
45,194,9,3,2,60,3,2,2,8,18,3,3,1,20,2,1,17,9,0,15,8,176,13.340909090909092,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.21678397601718033,Low Risk
32,967,8,3,2,43,3,3,4,1,14,3,4,0,9,2,3,9,8,3,7,8,176,51.125,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4141461593341431,Medium Risk
29,1496,1,1,4,41,3,2,3,1,13,3,1,1,10,1,3,10,7,0,9,8,176,24.539772727272727,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0.01160112321373157,Low Risk
51,1169,7,4,2,34,2,2,3,2,17,3,3,0,10,2,3,1,0,0,0,8,176,34.84090909090909,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.11941643490720481,Low Risk
58,1145,9,3,2,75,2,1,2,4,20,4,2,1,9,3,2,1,0,0,0,10,220,15.209090909090907,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.5509237886906213,Medium Risk
40,630,4,4,3,67,2,3,4,7,11,3,1,1,15,2,2,12,11,2,11,8,176,61.67613636363637,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.3213509351880117,Medium Risk
34,303,2,4,3,75,3,1,3,6,18,3,4,1,6,3,3,4,3,1,2,8,176,12.676136363636363,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.6171129335982166,High Risk
22,1256,19,1,3,80,3,1,4,1,24,4,1,2,2,6,3,2,2,2,2,8,176,13.198863636363637,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.086397045450911,Low Risk
27,691,9,3,4,57,3,1,2,6,18,3,4,1,6,1,1,2,2,2,2,8,176,11.5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.097902865134345,Low Risk
28,440,21,3,3,42,3,1,4,1,11,3,3,1,5,2,1,5,2,0,2,8,176,15.414772727272728,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.2979121580538432,Low Risk
57,334,24,2,3,83,4,3,4,3,16,3,2,1,12,2,1,5,3,1,4,10,220,42.904545454545456,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.2689648609096979,Low Risk
27,1450,3,3,3,79,2,1,3,1,15,3,4,1,1,2,2,1,1,0,1,10,220,11.663636363636364,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.1500094610489449,Low Risk
50,1452,11,3,3,53,3,5,2,3,15,3,2,0,21,5,3,5,4,4,4,8,176,113.2159090909091,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.1283319919674258,Low Risk
41,465,14,3,1,56,3,1,3,4,12,3,1,1,13,2,3,9,8,1,8,8,176,13.926136363636363,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.11163993911978878,Low Risk
30,1339,5,3,2,41,3,3,4,2,12,3,3,1,12,2,3,10,9,7,4,8,176,53.51704545454545,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2484757032106768,Low Risk
38,702,1,4,1,59,2,2,4,4,22,4,3,0,12,2,4,8,3,0,7,8,176,49.35227272727273,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1878471718189179,Low Risk
32,120,6,5,3,43,3,1,3,3,20,4,1,0,8,2,3,5,4,1,4,8,176,17.261363636363637,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.3290313364703551,Medium Risk
27,1157,17,3,3,51,3,1,2,0,16,3,4,1,6,3,2,5,2,1,1,10,220,13.9,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,0.6258785559390042,High Risk
19,602,1,1,3,100,1,1,1,0,21,4,1,0,1,5,4,0,0,0,0,8,176,13.210227272727272,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.9543393117066913,High Risk
36,1480,3,2,4,30,3,1,2,4,12,3,3,0,13,3,2,8,7,7,2,8,176,11.863636363636363,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.7341691609124485,High Risk
30,111,9,3,3,66,3,2,1,1,11,3,3,2,12,4,3,12,9,6,10,8,176,17.454545454545453,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.13474112941057947,Low Risk
45,1268,4,2,3,30,3,2,1,4,11,3,1,1,9,3,4,5,4,0,3,10,220,22.75454545454545,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.445079974479851,Medium Risk
56,713,8,3,3,67,3,1,1,4,18,3,3,1,19,3,3,2,2,2,2,10,220,19.35,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.10753306032738105,Low Risk
33,134,2,3,3,90,3,1,4,0,14,3,1,0,4,2,4,3,1,0,2,8,176,14.204545454545457,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.14671629801863156,Low Risk
19,303,2,3,2,47,2,1,4,1,22,4,3,0,1,3,2,1,0,1,0,8,176,6.261363636363637,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.8234673772500138,High Risk
46,526,1,2,2,92,3,3,1,1,25,4,3,3,24,2,3,24,13,15,7,8,176,59.39204545454545,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.18401335392386087,Low Risk
38,1380,9,2,3,75,3,1,4,1,12,3,3,0,2,3,3,2,2,2,1,8,176,13.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3128000543051258,Medium Risk
31,140,12,1,3,95,3,1,4,8,23,4,3,1,7,0,3,4,2,0,2,10,220,17.85909090909091,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.6004648582357325,High Risk
34,629,27,2,4,95,3,1,2,2,15,3,4,0,9,3,3,3,2,1,2,8,176,13.130681818181818,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.16876717073166933,Low Risk
41,1356,20,2,2,70,3,1,2,1,22,4,4,0,4,5,2,4,3,0,2,10,220,14.272727272727272,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.8993905276095293,High Risk
50,328,1,3,3,86,2,1,3,2,15,3,4,1,5,2,2,3,2,0,2,8,176,20.96590909090909,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.26806070322077435,Low Risk
53,1084,13,2,4,57,4,2,1,1,11,3,3,2,5,3,3,4,2,1,3,8,176,25.28409090909091,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.024649329604855465,Low Risk
33,931,14,3,4,72,3,1,2,1,13,3,4,1,8,5,3,8,7,1,6,8,176,15.659090909090908,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.020226022161824543,Low Risk
40,989,4,1,4,46,3,5,3,1,14,3,2,1,21,2,3,20,8,9,9,8,176,108.14204545454544,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.07204841298097388,Low Risk
55,692,14,4,3,61,4,5,2,8,11,3,4,0,36,3,3,24,15,2,15,8,176,106.375,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0057908608383665724,Low Risk
34,1069,2,1,4,45,2,2,3,1,17,3,3,0,10,2,2,10,9,1,9,8,176,54.24431818181818,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.04798037378312243,Low Risk
51,313,3,3,4,98,3,4,2,3,18,3,3,0,21,6,3,7,7,1,0,8,176,78.0340909090909,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.041952852145809315,Low Risk
52,699,1,4,3,65,2,5,3,0,14,3,1,1,34,5,3,33,18,11,9,8,176,113.6306818181818,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.045002570151760804,Low Risk
27,894,9,3,4,99,3,1,2,1,16,3,4,0,7,2,2,7,7,0,3,8,176,12.948863636363637,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08974118237227488,Low Risk
35,556,23,2,2,50,2,2,3,3,13,3,1,0,8,1,3,1,0,0,1,10,220,26.89090909090909,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.8925588016503274,High Risk
43,1344,7,3,4,37,4,1,4,4,14,3,4,3,7,3,4,5,4,2,2,8,176,11.869318181818182,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0022118096476201297,Low Risk
45,1195,2,2,1,65,2,4,4,9,23,4,4,1,22,1,3,20,8,11,8,8,176,95.4090909090909,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.15077035139235667,Low Risk
37,290,21,3,2,65,4,1,1,1,12,3,1,1,8,3,2,8,7,1,7,10,220,16.2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.6436070452928554,High Risk
35,138,2,3,2,37,3,2,2,5,11,3,4,0,10,5,3,6,2,1,2,8,176,25.142045454545453,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.8592037588414287,High Risk
42,926,21,2,3,36,3,2,3,2,16,3,2,1,11,5,3,5,3,0,2,8,176,29.914772727272727,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.011975814387554065,Low Risk
38,1261,2,4,4,88,3,2,3,9,14,3,2,0,14,3,3,1,0,0,0,8,176,37.23295454545455,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.11554389045700401,Low Risk
